index,exact_value
5735,2.649762070814433
5736,2.6646382337858925
5737,2.5223851402904067
5738,2.4801142071677384
5739,2.3069244595824343
5740,2.625340948529352
5741,3.0539364180527415
5742,3.5240672444546366
5743,3.83829202773465
5744,3.982496253404626
5745,4.0159539195237475
5746,3.9802058758135996
5747,3.9529429009543473
5748,3.9259056436396538
5749,3.90202974561717
5750,3.835869515609588
5751,3.792130997624206
5752,3.8705692473108098
5753,4.0684268382190965
5754,4.286350083680911
5755,4.382685937552787
5756,4.377774833649402
5757,4.2248753012597104
5758,4.000032225200558
5759,3.794163375892346
5760,3.743907112355926
5761,3.7551706754785763
5762,3.5629467765994156
5763,3.1199824107920224
5764,2.401608612520089
5765,1.9629883457770474
5766,2.184565934618189
5767,2.660780801346373
5768,3.0444971149181486
5769,3.314620874577451
5770,3.458365632935427
5771,3.5274700740612457
5772,3.5262979700030224
5773,3.527123538451999
5774,3.565861233431562
5775,3.657637848721693
5776,3.816750015426612
5777,4.011562706575652
5778,4.190192313359614
5779,4.301494403478432
5780,4.2815673566323325
5781,4.215556888821128
5782,4.07756395592439
5783,3.9475460689524478
5784,3.696936410540768
5785,3.346592453230549
5786,3.174653092865791
5787,3.3112166200758355
5788,3.665671358487637
5789,3.8332693053164864
5790,3.90925521213151
5791,3.8115030288811864
5792,3.740587248117098
5793,3.70790678071448
5794,3.7877467767758786
5795,3.8583934964245454
5796,3.9188086579680736
5797,4.039176175807736
5798,4.174474073233427
5799,4.315040732430981
5800,4.387415653050271
5801,4.4041016903090355
5802,4.365000904071295
5803,4.297487468130158
5804,4.245796175834809
5805,4.215404910474713
5806,4.2043228798455194
5807,4.197760641747793
5808,4.180417201186931
5809,4.187554144330869
5810,4.092727609572462
5811,3.8931857259672005
5812,3.5065583102073363
5813,3.353470294926967
5814,3.5697989378804698
5815,3.94560547868675
5816,4.213961187353888
5817,4.4056424554615505
5818,4.498845047335079
5819,4.53375604309138
5820,4.516102242959376
5821,4.5093384766248885
5822,4.507941719979605
5823,4.519368650963326
5824,4.5248808376231615
5825,4.523352719969659
5826,4.503619840218766
5827,4.46886197617649
5828,4.404554913701852
5829,4.299480532060342
5830,4.127253125416721
5831,3.9013496797434923
5832,3.6702343258630052
5833,3.585281776706211
5834,3.7697315922703973
5835,4.0343088260719036
5836,4.157024893122128
5837,4.005667507386774
5838,3.535271581133015
5839,2.835206771451222
5840,2.5449213970234066
5841,2.930541961689427
5842,3.2399518993609635
5843,3.354823253855001
5844,3.299848463829353
5845,3.251712458152229
5846,3.2070336809202318
5847,3.3291588855340954
5848,3.4405669355829303
5849,3.5259224110268357
5850,3.553179900258752
5851,3.620457051709628
5852,3.747141820845702
5853,3.845201468663269
5854,3.8888950921131094
5855,3.9674123232635234
5856,4.085288701587153
5857,4.204159947230431
5858,4.213646982200404
5859,4.150338758337165
5860,4.06304754664657
5861,4.026418206524549
5862,4.0018005412116455
5863,3.9581864426318893
5864,3.8872556850257967
5865,3.8293312812304547
5866,3.7412699510443397
5867,3.6035487180431915
5868,3.3850015554225505
5869,3.1107971622780397
5870,2.8959633900040416
5871,2.7660216781001394
5872,2.8898805644431973
5873,3.2853611182093907
5874,3.746511940212344
5875,4.14320321910724
5876,4.245666801546427
5877,4.216835785932199
5878,4.05268427022629
5879,4.126031662289801
5880,4.242028650602856
5881,4.348145143258989
5882,4.348581664460483
5883,4.3615449142984195
5884,4.404761550686019
5885,4.435328516999528
5886,4.417872236692952
5887,4.373466379951967
5888,4.334533646359056
5889,4.319793049257882
5890,4.31344162194955
5891,4.304375253846329
5892,4.272098371545271
5893,4.220974116238043
5894,4.163126016482843
5895,4.123891830114917
5896,4.035765071357458
5897,3.9090751856938613
5898,3.703225404770384
5899,3.589239762344161
5900,3.4969118650890905
5901,3.4078334740203684
5902,3.1493282155868054
5903,2.9982478645060997
5904,2.9618270326512226
5905,3.1820950449942518
5906,3.1155740536840044
5907,3.043665089499037
5908,2.760353799533448
5909,2.733894421162691
5910,2.765820944391654
5911,2.994005718411676
5912,3.2757941967354096
5913,3.4478933232631284
5914,3.5140521594246676
5915,3.422014033939635
5916,3.2997053105700203
5917,3.1139535424728453
5918,2.8540318696832965
5919,2.55533526811319
5920,2.285198898761462
5921,2.2732745972808517
5922,2.3024253415424307
5923,2.469665715371886
5924,2.519498089012947
5925,2.7773728338147476
5926,3.1116722727716444
5927,3.420463819796845
5928,3.5118578385811463
5929,3.354446068693113
5930,3.3442785253811977
5931,3.5511894775802855
5932,3.9338030502903005
5933,4.159171484432746
5934,4.302481959006631
5935,4.371417176224313
5936,4.391192173548065
5937,4.386370035274172
5938,4.3519466220339265
5939,4.340607978432002
5940,4.33983458319016
5941,4.3519466220339265
5942,4.336858967046714
5943,4.281778792864885
5944,4.176329789633647
5945,4.062641950321028
5946,3.8572206528949478
5947,3.582659279297901
5948,3.1866612848015468
5949,3.0264247229172008
5950,3.3621590557895367
5951,3.777918329195949
5952,4.10612691001271
5953,4.197379207207211
5954,4.190593662699446
5955,4.082519594416823
5956,4.076384450996659
5957,4.1176455835950385
5958,4.244729378780194
5959,4.2844771643882265
5960,4.285862776982284
5961,4.230595555686492
5962,4.185221602945848
5963,4.163321286367787
5964,4.13211177774576
5965,4.1430079096357035
5966,4.154014670583022
5967,4.186546984184075
5968,4.184779418548697
5969,4.157339543864552
5970,4.043428860397181
5971,3.888976597268434
5972,3.626797429846972
5973,3.4040509253823257
5974,3.063153658922653
5975,2.994129184794664
5976,3.0207943332927454
5977,3.243896014956568
5978,3.4595224985076523
5979,3.7499554084580833
5980,4.00921358702086
5981,4.072532671078302
5982,3.946102310478104
5983,3.661089448992383
5984,3.4859015647780165
5985,3.475869560919709
5986,3.54235394185453
5987,3.534605302154367
5988,3.523305746924641
5989,3.6198865747233615
5990,3.8088001127944895
5991,3.9529516523089634
5992,3.9785273388682305
5993,3.898175686173187
5994,3.807814081492453
5995,3.724727474660276
5996,3.620494544848635
5997,3.5313220147715607
5998,3.4629939484839514
5999,3.517474542525678
6000,3.481551202428452
6001,3.4383640002621836
6002,3.332643398264072
6003,3.479709444154637
6004,3.834452479584563
6005,4.198774191869928
6006,4.403850645064128
6007,4.473806880146933
6008,4.471312733622332
6009,4.4702172314338
6010,4.4728527131051425
6011,4.483162926335088
6012,4.488853729451661
6013,4.494298511354307
6014,4.4749325113140515
6015,4.448552068257372
6016,4.416954491098777
6017,4.37106064670259
6018,4.199220415388422
6019,3.8583863064197175
6020,3.39955114715764
6021,3.2598258428868867
6022,3.33615108252495
6023,3.395232089534797
6024,3.2008211632888015
6025,3.064563011201824
6026,3.042557303546168
6027,3.131059772936512
6028,3.2802657883970143
6029,3.2625004258684434
6030,3.3546430114223558
6031,3.322735351489116
6032,3.449948554997947
6033,3.5218004102721086
6034,3.6514407192448712
6035,3.728179789106642
6036,3.7879707718463465
6037,3.8114980044270212
6038,3.8018621473110037
6039,3.7314922672493234
6040,3.6798452072593193
6041,3.7688973288048575
6042,3.87391295333013
6043,3.8413620445063557
6044,3.492993675886201
6045,2.918976097766162
6046,2.374133515543919
6047,2.2937628177988563
6048,2.3856831592561245
6049,2.3872426151362136
6050,2.440842004969308
6051,2.4118384610294
6052,2.2177138930171925
6053,1.9554073917870307
6054,1.868897942413816
6055,2.2525926004380423
6056,2.6709910804201247
6057,2.961403936618635
6058,3.153562970264077
6059,3.2791597555769862
6060,3.4060988153324727
6061,3.4836621681793924
6062,3.5702503032977253
6063,3.6915410535768314
6064,3.895345976661981
6065,4.07623991351182
6066,4.189549654924626
6067,4.183261496394873
6068,4.053401702829181
6069,3.8547086107774504
6070,3.7114315785085217
6071,3.7586327324232087
6072,3.8704803487332855
6073,3.896912819334262
6074,3.805750346054088
6075,3.550058689876895
6076,3.1138048828715794
6077,2.6952406102102273
6078,2.724502071844563
6079,3.2334697311891736
6080,3.565829122147387
6081,3.780529664051669
6082,3.8758199483119795
6083,3.938069705780595
6084,3.9227980700431946
6085,3.863096412740607
6086,3.7537371336472978
6087,3.733206208842774
6088,3.777606582696828
6089,3.9355441198066834
6090,4.049983351390606
6091,4.126713759317079
6092,4.147993812248956
6093,4.1500180319822855
6094,4.164898687299441
6095,4.182947732387838
6096,4.2525682713333826
6097,4.298204493800042
6098,4.273813040728166
6099,4.131932453796884
6100,3.8604330957681774
6101,3.5024113737063542
6102,3.1098255397543335
6103,2.9854537776155237
6104,3.0705150705274935
6105,3.2282822682469257
6106,3.2443468707163103
6107,3.240186611005337
6108,3.129044686547351
6109,3.0341850258091494
6110,2.791672281066417
6111,2.6963917692587445
6112,2.740451109464273
6113,3.039544781757723
6114,3.3767940256480116
6115,3.5362511266011287
6116,3.5779068567746655
6117,3.4029179418712308
6118,3.3500658947199624
6119,3.433901948762993
6120,3.6192547773552213
6121,3.700563370758087
6122,3.6864094549192576
6123,3.6164479667466383
6124,3.537082979829666
6125,3.466737450803542
6126,3.5368820433164156
6127,3.718955800794097
6128,3.9060734157854204
6129,4.053408875050891
6130,4.130073781664441
6131,4.181103324192978
6132,4.162008560888331
6133,4.1438799077407324
6134,4.154096169728311
6135,4.197938628927001
6136,4.2346111641876885
6137,4.233962277531656
6138,4.2261387024245405
6139,4.164135264142599
6140,4.105630276977891
6141,3.943857266245097
6142,3.944083071824808
6143,3.9665107385019343
6144,4.20268754132558
6145,4.263585048886934
6146,4.275065699158625
6147,4.1587135651265426
6148,4.179539784041143
6149,4.289277672183116
6150,4.427989776398715
6151,4.477007951169088
6152,4.471513963515653
6153,4.447953638904336
6154,4.437686169047627
6155,4.428413025669467
6156,4.39433550563989
6157,4.341660914095966
6158,4.272496407455411
6159,4.205327014626176
6160,4.1290419113906935
6161,4.049662829945914
6162,3.8540201981900855
6163,3.5729635055731346
6164,3.1032522104457043
6165,2.9337257186183154
6166,3.1064666570317656
6167,3.5531805506985887
6168,3.9291303819786156
6169,4.191739287180931
6170,4.25487459415865
6171,4.1071340034205654
6172,3.701607556474788
6173,3.1771338080814613
6174,2.630025884025018
6175,2.409040326173772
6176,2.293158076915768
6177,2.1668643518621993
6178,2.0880463842535475
6179,1.9685789445043376
6180,2.017040647407483
6181,2.0248940908962116
6182,2.1062397301757634
6183,2.2346498581311582
6184,2.642685424872288
6185,3.1682546709685115
6186,3.6310739450435583
6187,3.938978530231727
6188,4.0835904860909675
6189,4.065412169244573
6190,3.988503683571403
6191,3.8039380913225767
6192,3.6118781965387137
6193,3.2727906951091565
6194,3.15399478905361
6195,3.4959117654964142
6196,3.8660702303279515
6197,4.161120419050984
6198,4.233844077310701
6199,4.279208608899019
6200,4.292276310487456
6201,4.342423152100105
6202,4.40688658876365
6203,4.431363335137735
6204,4.433245688630682
6205,4.400105807227278
6206,4.384432017002337
6207,4.385008897719492
6208,4.391285197171831
6209,4.341985446107714
6210,4.233452674587589
6211,4.086398910727822
6212,4.046087110393937
6213,4.116885976205659
6214,4.270766560375851
6215,4.367474428612227
6216,4.435671272011349
6217,4.435953872234744
6218,4.449655103035289
6219,4.445300929403642
6220,4.477337198372621
6221,4.501437272960077
6222,4.521296854580637
6223,4.511623077940219
6224,4.475612668794855
6225,4.446448216319405
6226,4.410351847827484
6227,4.383162610072643
6228,4.337285490249101
6229,4.3059431450758145
6230,4.281529349965778
6231,4.2870690807331435
6232,4.291937183289854
6233,4.3052050534034185
6234,4.269532898786014
6235,4.216511551028014
6236,4.060055578896836
6237,3.867209686389643
6238,3.54803272875539
6239,3.3121050578008617
6240,3.1178796631111245
6241,3.035968473125382
6242,3.009011914427172
6243,3.225445369746881
6244,3.658821615912544
6245,4.007177078067097
6246,4.189721624770575
6247,4.263829596765438
6248,4.304734403503958
6249,4.370741702885487
6250,4.400319819784003
6251,4.405000945876579
6252,4.378074973604557
6253,4.365539886526711
6254,4.378209121586045
6255,4.4203117470487046
6256,4.429436254757288
6257,4.317320984723751
6258,4.024956899597958
6259,3.497995555059935
6260,2.9631566522772363
6261,2.732979528393873
6262,3.274423916076826
6263,3.6391530254665736
6264,3.9039304672024744
6265,3.8916675398341636
6266,3.856387348813755
6267,3.9102444991040834
6268,4.126417410589867
6269,4.336704807084121
6270,4.441010595630581
6271,4.45878978946291
6272,4.441140809732578
6273,4.436996147070508
6274,4.434959086591565
6275,4.429988316358401
6276,4.403577626361735
6277,4.392448708876825
6278,4.396132736294375
6279,4.427811256951843
6280,4.463174940631792
6281,4.484378041279347
6282,4.471707734342504
6283,4.3893988840572025
6284,4.164708772600037
6285,3.793402952948946
6286,3.1924090418101394
6287,2.662025068833673
6288,2.418662872943252
6289,2.796225657765984
6290,3.1701934785759343
6291,3.470789687416202
6292,3.753660304516256
6293,4.0198938315439205
6294,4.244086931709601
6295,4.35215288548235
6296,4.363548877415039
6297,4.306535092141534
6298,4.247348662829834
6299,4.199927860312286
6300,4.181038159941129
6301,4.170540573831749
6302,4.162941228122647
6303,4.1146363831636
6304,3.9897035451749017
6305,3.7442917019555275
6306,3.3677969315131837
6307,2.895126501132651
6308,2.580578001088952
6309,2.979853743808858
6310,3.514103585745488
6311,3.935701316943001
6312,4.105030738090603
6313,4.146228787610547
6314,4.129872131397897
6315,4.058440323338666
6316,3.9232782255587493
6317,3.6010236795379282
6318,3.395657570838696
6319,3.545179151017717
6320,3.9131711968087464
6321,4.171491987940157
6322,4.256877159254201
6323,4.286687163512122
6324,4.312187157084938
6325,4.394215369801419
6326,4.446296129316238
6327,4.466242568840113
6328,4.460343741299359
6329,4.463551764093863
6330,4.471926020743708
6331,4.461780405584381
6332,4.440548370634244
6333,4.4052165330238955
6334,4.363039735485346
6335,4.301563873522497
6336,4.140571255043542
6337,3.9132552651295156
6338,3.7423363832176073
6339,3.84783623434859
6340,3.994136975388195
6341,3.919274030529476
6342,3.5799749311073414
6343,3.0332035382955578
6344,2.5155204861765537
6345,2.3387204024221155
6346,2.151698101914209
6347,2.1865192468640458
6348,2.105318953200019
6349,2.1883798738506783
6350,2.1999624867086807
6351,2.1719556758779044
6352,2.0242716007733157
6353,2.0671362447502903
6354,2.3464129178244373
6355,2.9795400631966533
6356,3.573132551067929
6357,4.02017389906196
6358,4.270549794048186
6359,4.3636415618313364
6360,4.383862492903855
6361,4.3689058159461815
6362,4.358520554830481
6363,4.3100226888411415
6364,4.245834162523227
6365,4.16045084038267
6366,4.117977518093095
6367,4.152317835195815
6368,4.209225683826513
6369,4.26164877167825
6370,4.249509438778038
6371,4.225251986819045
6372,4.17616520012958
6373,4.1410841319064975
6374,4.071777584279467
6375,3.964454359683869
6376,3.850872702219509
6377,3.8414916756744146
6378,3.9988295426209555
6379,4.154039292431037
6380,4.254356104025789
6381,4.172020149933045
6382,3.990124933460398
6383,3.7548583159363242
6384,3.6751297858852934
6385,3.7405005675294785
6386,3.7073372080262406
6387,3.6134439242934415
6388,3.3989557012031333
6389,3.4103301218107904
6390,3.6084112390423386
6391,3.911801570226974
6392,4.190750899618925
6393,4.369633276776191
6394,4.490302116691502
6395,4.517521852430767
6396,4.504389712814522
6397,4.4712677259962845
6398,4.4668780630515625
6399,4.488739572074293
6400,4.5109748602424675
6401,4.526652806442994
6402,4.534872126587261
6403,4.5424034282283765
6404,4.547486115973761
6405,4.55722684990035
6406,4.551680288589621
6407,4.518509072062836
6408,4.441759571056045
6409,4.348544309262345
6410,4.250242602477286
6411,4.166123138707621
6412,4.084800719763869
6413,3.9542935277408646
6414,3.708904205918942
6415,3.375734952725844
6416,3.165969505914856
6417,3.246732190458982
6418,3.36423505466177
6419,3.427638777778797
6420,3.4514748094488494
6421,3.531572641456303
6422,3.6462092781531217
6423,3.7578815659315623
6424,3.843740384635024
6425,3.8981426478956065
6426,3.981423170782453
6427,4.101075701722425
6428,4.218723095310939
6429,4.284098245312263
6430,4.244603759399091
6431,4.093810610739983
6432,3.8995019682012355
6433,3.637623270549095
6434,3.562837115280825
6435,3.4572714066966217
6436,3.5748260610334865
6437,3.6128465237714145
6438,3.711797644967752
6439,3.865335613804255
6440,3.9816439126287233
6441,4.059860940506313
6442,3.985723885639873
6443,3.9555500735362537
6444,3.9555500735362537
6445,4.056073057197479
6446,4.13194046537144
6447,4.186433434278831
6448,4.164825928680149
6449,4.096676752556794
6450,4.006237310130726
6451,3.9847173690135045
6452,4.019198202927368
6453,3.987091960308034
6454,3.868226479158221
6455,3.5689725972634516
6456,3.4210141729944588
6457,3.1747174474574575
6458,3.0624875871434387
6459,2.7016209278251804
6460,2.7071292017643827
6461,2.777758357369411
6462,3.1160585071903117
6463,3.3481575863498074
6464,3.547256799594648
6465,3.5086070706998362
6466,3.3700754643629414
6467,3.2076712586998863
6468,3.205760750405816
6469,3.3278069578456693
6470,3.4279484319755484
6471,3.479320283934009
6472,3.482965094531491
6473,3.5130314863812
6474,3.5462989004330145
6475,3.5423315888658142
6476,3.500035153754548
6477,3.6269796142266184
6478,3.7221458032086994
6479,3.710808736568412
6480,3.3497041610743024
6481,2.919884090383167
6482,2.6647141668578227
6483,2.9474399631160897
6484,3.260532083409534
6485,3.560224246567088
6486,3.7637997747028273
6487,3.8295857341574897
6488,3.762848299847172
6489,3.5398237328888977
6490,3.253924722443664
6491,2.912149330748437
6492,2.7744656436919795
6493,2.823533998333873
6494,3.0498622322137816
6495,3.3029914244365464
6496,3.4655484095649762
6497,3.496975871612026
6498,3.3430090704789546
6499,3.178709181096121
6500,3.1435802095484173
6501,3.5053377540878214
6502,3.918520617790594
6503,4.278215885027205
6504,4.449437146753527
6505,4.5040150639062775
6506,4.465972578718359
6507,4.404128170568833
6508,4.346060632395904
6509,4.338567319705641
6510,4.3901761586853425
6511,4.454052642924018
6512,4.464435937525946
6513,4.445208006043924
6514,4.4177467443782765
6515,4.4021511387006775
6516,4.351623374587892
6517,4.253958432801396
6518,4.147869249588235
6519,4.061954831314692
6520,4.032963314367254
6521,4.020121511487315
6522,4.03514255316158
6523,4.038425280969153
6524,3.982398839727366
6525,3.864998297120718
6526,3.7008230597037746
6527,3.529358533246134
6528,3.4387265887876524
6529,3.382815182741584
6530,3.5141631508191815
6531,3.5832707129345445
6532,3.574880211537727
6533,3.357261103153783
6534,2.903309026405804
6535,2.4795563343586164
6536,2.3162108101228287
6537,2.708485254848129
6538,3.0329172117446697
6539,3.237158354168856
6540,3.3611077244524106
6541,3.445269519394951
6542,3.5271133434038453
6543,3.4869260379233116
6544,3.3758341952760076
6545,3.1695791964188293
6546,3.3362961128542303
6547,3.7053153236258503
6548,4.107229749035551
6549,4.311606880304232
6550,4.391012825397795
6551,4.357368295799803
6552,4.324635116452274
6553,4.2918755978584455
6554,4.353563409445837
6555,4.413100911713735
6556,4.453959903763144
6557,4.422447202064113
6558,4.323021829305218
6559,4.1954956454900385
6560,4.025935143063499
6561,3.8932111692383615
6562,3.786550826595229
6563,3.655736886510393
6564,3.4579897735991527
6565,3.1585046837154076
6566,3.0267911486690213
6567,3.017183734843931
6568,3.1309619591368634
6569,3.213101491331018
6570,3.3414519931204576
6571,3.4412949411690055
6572,3.43520445087474
6573,3.424873972593019
6574,3.501680577331905
6575,3.6948259574481717
6576,3.85911181409001
6577,3.932594656039468
6578,4.0725998324098756
6579,4.173466521224458
6580,4.310437929755846
6581,4.310008414860479
6582,4.306712241228809
6583,4.249606736977331
6584,4.2121537999944225
6585,4.165364149813144
6586,4.127199312511863
6587,4.087006942585089
6588,4.021629858739523
6589,3.944053560297195
6590,3.8767775596139997
6591,3.8284829302785033
6592,3.743680135511878
6593,3.7217168404345005
6594,3.8209227817742706
6595,4.042555641484376
6596,4.243520854895434
6597,4.34024577818926
6598,4.3344903523634475
6599,4.187849307528672
6600,3.9737916779029523
6601,3.7568255257243783
6602,3.6826611569216876
6603,3.6450795859062644
6604,3.5552350970413094
6605,3.3624349508143303
6606,3.1665079674843937
6607,3.0719914120818768
6608,3.0322898626438914
6609,3.0957594364564955
6610,3.1075291985670845
6611,3.125802630423923
6612,3.0525800122015947
6613,3.0094195539697024
6614,2.9109621117763247
6615,2.7193213877586793
6616,2.5178766461489928
6617,2.6309533625839876
6618,3.0397374696099995
6619,3.411171205552714
6620,3.628298418710191
6621,3.8115598894203018
6622,3.9433385832772276
6623,4.113890253079962
6624,4.1457301474611965
6625,4.0895607663602584
6626,4.008181957074791
6627,4.0792265157012535
6628,4.274743334412458
6629,4.388843749089921
6630,4.4283809902205045
6631,4.39745605366824
6632,4.368054070665576
6633,4.350239610778613
6634,4.334369605666359
6635,4.3323857591931345
6636,4.315650762365184
6637,4.323409421958512
6638,4.334794204072509
6639,4.378131780883268
6640,4.372536706029175
6641,4.345258671565166
6642,4.256498903366739
6643,4.189948543762681
6644,4.134854764555225
6645,4.116875136064906
6646,4.11796307814631
6647,4.133428230792821
6648,4.125185933656035
6649,4.08948046582129
6650,4.011531470125688
6651,3.953085130283252
6652,3.991030096980459
6653,4.142365828798696
6654,4.298551807699055
6655,4.3272280930762514
6656,4.237598818457147
6657,4.111934563374997
6658,4.046990938056749
6659,4.045693500316701
6660,4.062749424599433
6661,4.094159041753182
6662,4.143626303741963
6663,4.1720587382245595
6664,4.2005394450837
6665,4.177051972070683
6666,4.115089253828299
6667,4.0019846859823085
6668,3.9293150082216672
6669,3.9017204664612035
6670,3.785007510167797
6671,3.5046311353070183
6672,2.9781095125673134
6673,2.4973724602954404
6674,2.181394967922231
6675,2.137784160359534
6676,2.373077276376306
6677,2.602330698440441
6678,2.8367968226941427
6679,2.734165616090873
6680,2.726308812834259
6681,2.683769140056907
6682,2.824442109524189
6683,2.9090375146720238
6684,3.1161891374370767
6685,3.370495217993685
6686,3.5812528365414265
6687,3.7137178113008305
6688,3.7663696104447184
6689,3.7938754635870082
6690,3.7601373240274842
6691,3.781190093571322
6692,3.937756843150852
6693,4.199647210245576
6694,4.414305691119193
6695,4.477675304659556
6696,4.4134322913746775
6697,4.19065828341912
6698,3.9041319281513354
6699,3.508700823693398
6700,3.375784234603669
6701,3.471355865417044
6702,3.810400987783633
6703,4.019373000922082
6704,4.17212433642832
6705,4.232561538158575
6706,4.274329436297548
6707,4.287347559472091
6708,4.289758002118353
6709,4.304334954511143
6710,4.3295176358060035
6711,4.339260667895972
6712,4.2871128169802475
6713,4.175950982776185
6714,3.9943270737778938
6715,3.7613854153995843
6716,3.4907239683473392
6717,3.43434832037954
6718,3.5867212644421387
6719,3.880389841817524
6720,4.048328844441169
6721,4.149832807575189
6722,4.186727066642167
6723,4.251690789677341
6724,4.3364130069175335
6725,4.337994496921289
6726,4.231311560065417
6727,3.9817622666157804
6728,3.6711715071353908
6729,3.4006473991770445
6730,3.2335726406200225
6731,3.2616122229248226
6732,3.4222152014037137
6733,3.7282617865884466
6734,3.9418943605683574
6735,3.9666568794896278
6736,3.6891053947361536
6737,3.1775255123713317
6738,2.5396152358157447
6739,2.210574355912361
6740,2.063604545225259
6741,1.894257842428098
6742,1.8199254574364898
6743,1.9321281860111945
6744,2.0398925616427386
6745,2.055699171521026
6746,1.924522098575813
6747,1.8552869352669061
6748,2.1040323280958453
6749,2.4024701375859374
6750,2.704783396222915
6751,2.8160595729857993
6752,3.0134867490680732
6753,3.2682337096805094
6754,3.608285420774795
6755,3.8790585964467312
6756,4.075122541666284
6757,4.179823028966287
6758,4.19287309300037
6759,4.14457622000664
6760,3.9847210698060267
6761,3.792940830094274
6762,3.476444679337877
6763,3.3731380111207496
6764,3.3986788093511247
6765,3.5946745622391605
6766,3.8251355044592583
6767,4.036275321339416
6768,4.276698481358374
6769,4.383770551778634
6770,4.405569235611989
6771,4.301150301670167
6772,4.15925907228531
6773,4.115692634029398
6774,4.14370415470883
6775,4.2228195470492835
6776,4.245642923673474
6777,4.250852589290828
6778,4.212725972601165
6779,4.1315541624994
6780,4.0534798774537775
6781,4.021070687031434
6782,4.02055676496452
6783,4.046044568796613
6784,4.10725150163923
6785,4.219895204377723
6786,4.287626577076228
6787,4.30893932508135
6788,4.284666611326704
6789,4.316052672582997
6790,4.384885568560267
6791,4.477303036342552
6792,4.5141304375189
6793,4.5005223095681535
6794,4.426509866535751
6795,4.3264792128307485
6796,4.228077883023208
6797,4.152161318580454
6798,4.065464526396652
6799,3.9179312473685868
6800,3.7587939135890145
6801,3.7095812677222693
6802,3.7140545497470745
6803,3.754950752928911
6804,3.765139102388531
6805,3.891261005494388
6806,3.978820117425309
6807,4.078595576883728
6808,4.151305371102257
6809,4.251488890732087
6810,4.320333056263384
6811,4.3744893334381665
6812,4.423526939068779
6813,4.468173640568001
6814,4.439131169823486
6815,4.360249436400331
6816,4.239283131276986
6817,4.178099007956158
6818,4.160085803277916
6819,4.199293089166654
6820,4.264759580756397
6821,4.301133814253607
6822,4.290676846744049
6823,4.187246833838012
6824,4.0580683545012075
6825,3.90884334398774
6826,3.8004113553857315
6827,3.6560719864699665
6828,3.445490956802643
6829,3.131478657905441
6830,2.6991941482713044
6831,2.412374892741065
6832,2.339566228460971
6833,2.6811941167124838
6834,3.0431952414869654
6835,3.4179127900788155
6836,3.741933608309429
6837,3.8954027569215013
6838,3.863520209751937
6839,3.5439974157140552
6840,3.022839437197135
6841,2.5526823131110508
6842,2.515006326432397
6843,2.710236805162386
6844,2.836713431924347
6845,2.9202934618195346
6846,2.991370209917595
6847,2.9865010584942313
6848,3.125281008110071
6849,3.305196243597053
6850,3.5659337291745667
6851,3.7267360271706473
6852,3.8930919136440894
6853,4.029788357192315
6854,4.123606868890658
6855,4.128249972049332
6856,4.084460019830679
6857,4.064189118674277
6858,4.085979774671831
6859,4.084028407233364
6860,4.063811504769251
6861,4.049462687216967
6862,4.0708096314395465
6863,4.117779251043615
6864,4.188158123077972
6865,4.288139237522531
6866,4.37725085454049
6867,4.368898055468559
6868,4.192598136033546
6869,3.817366801957418
6870,3.3601387568603274
6871,3.3615702276919444
6872,3.7052207755587263
6873,4.013602789498443
6874,4.122366598054816
6875,4.144948503740507
6876,4.12876360950769
6877,4.1011927026195965
6878,4.080348468885407
6879,4.101770904426891
6880,4.209113090966312
6881,4.331208386292889
6882,4.4364830095383
6883,4.498496086971785
6884,4.516634799552471
6885,4.523270542639254
6886,4.503135840998255
6887,4.502509425961567
6888,4.481811467666913
6889,4.48501412705677
6890,4.484879354808882
6891,4.506657334388516
6892,4.512439391062412
6893,4.515906103907098
6894,4.493915945490494
6895,4.482874292600329
6896,4.483502128925201
6897,4.512593905817795
6898,4.541885495970324
6899,4.544699663888211
6900,4.511085589893335
6901,4.45106485437845
6902,4.37813838166978
6903,4.293139766546198
6904,4.180621954007379
6905,4.025793209263931
6906,3.8341645507517645
6907,3.61673079604453
6908,3.6495286679885637
6909,3.8519432427409748
6910,4.175380021431351
6911,4.341575792978807
6912,4.456214259037215
6913,4.427097038193926
6914,4.321071632612945
6915,4.095005545320502
6916,3.9672591252551386
6917,4.005310931121867
6918,4.172733831358178
6919,4.208290555940167
6920,4.13002201515852
6921,3.947674070136363
6922,3.833121279793673
6923,3.7814670019093177
6924,3.7594631739270277
6925,3.703049741199945
6926,3.601733719513561
6927,3.4169242698618487
6928,3.208207121202378
6929,3.020936283686675
6930,2.986707619457203
6931,3.0697188661518857
6932,3.3052813763108038
6933,3.540808611404365
6934,3.605223274517514
6935,3.6582089745211634
6936,3.699020368884944
6937,3.8508274360026102
6938,3.7858168510646864
6939,3.613600046721749
6940,3.470232784910594
6941,3.6474969545041915
6942,3.943939255562523
6943,4.1430814112136005
6944,4.261685870183621
6945,4.326341724143101
6946,4.3433303010193605
6947,4.3393516772065714
6948,4.288483230444548
6949,4.224591749259472
6950,4.1287208260136525
6951,4.024783123244569
6952,3.9093669528458688
6953,3.750105302265961
6954,3.5670334534858545
6955,3.3510225956875765
6956,3.3156770992054385
6957,3.5005528627736293
6958,3.7568012061741727
6959,3.9329060411390557
6960,3.966827413540362
6961,4.006347963678276
6962,4.055903939529696
6963,4.197220975124608
6964,4.325310301446426
